Cost Center,Cust Loc,Brand,ZIP,Lat,Lon,Location,INV_DATE,Quarter,NET_SALE,Order Qty,Promo Cat,subcat_1,subcat_2
280,00005985 0280,Orkin,70809,30.403341,-91.08035,280 BATON ROUGE                    ,7/24/2020,3,$21.24 ,1,Apparel,Polo,Mens
280,00005985 0280,Orkin,70809,30.403341,-91.08035,280 BATON ROUGE                    ,7/24/2020,3,$16.80 ,1,Apparel,Polo,Mens
280,00005985 0280,Orkin,70809,30.403341,-91.08035,280 BATON ROUGE                    ,7/24/2020,3,$21.24 ,1,Apparel,Polo,Mens
280,00005985 0280,Orkin,70809,30.403341,-91.08035,280 BATON ROUGE                    ,7/24/2020,3,$16.80 ,1,Apparel,Polo,Mens
280,00005985 0280,Orkin,70809,30.403341,-91.08035,280 BATON ROUGE                    ,7/8/2020,3,$45.42 ,2,Apparel,Polo,Mens
280,00005985 0280,Orkin,70809,30.403341,-91.08035,280 BATON ROUGE                    ,7/8/2020,3,$36.56 ,2,Apparel,Polo,Mens
280,00005985 0280,Orkin,70809,30.403341,-91.08035,280 BATON ROUGE                    ,7/8/2020,3,$36.56 ,2,Apparel,Polo,Mens
280,00005985 0280,Orkin,70809,30.403341,-91.08035,280 BATON ROUGE                    ,7/8/2020,3,$36.56 ,2,Apparel,Polo,Mens
280,00005985 0280,Orkin,70809,30.403341,-91.08035,280 BATON ROUGE                    ,7/8/2020,3,$36.56 ,2,Apparel,Polo,Mens
280,00005985 0280,Orkin,70809,30.403341,-91.08035,280 BATON ROUGE                    ,7/7/2020,3,$97.73 ,1,Watches,,
280,00005985 0280,Orkin,70809,30.403341,-91.08035,280 BATON ROUGE                    ,6/25/2020,2,$164.00 ,25,Apparel,Headwear,All
280,00005985 0280,Orkin,70809,30.403341,-91.08035,280 BATON ROUGE                    ,6/5/2020,2,$36.72 ,2,Umbrella,,
280,00005985 0280,Orkin,70809,30.403341,-91.08035,280 BATON ROUGE                    ,6/5/2020,2,$35.07 ,3,Vehicle,,
280,00005985 0280,Orkin,70809,30.403341,-91.08035,280 BATON ROUGE                    ,3/17/2020,1,$12.20 ,2,Apparel,T-Shirt,All
280,00005985 0280,Orkin,70809,30.403341,-91.08035,280 BATON ROUGE                    ,3/17/2020,1,$8.90 ,1,Apparel,T-Shirt,All
280,00005985 0280,Orkin,70809,30.403341,-91.08035,280 BATON ROUGE                    ,3/17/2020,1,$24.00 ,3,Apparel,T-Shirt,All
280,00005985 0280,Orkin,70809,30.403341,-91.08035,280 BATON ROUGE                    ,3/17/2020,1,$18.30 ,3,Apparel,T-Shirt,All
36332,00005985 6332,HomeTeam,32547,30.447248,-86.62113,36332 HTS DESTIN                   ,4/16/2020,2,$53.40 ,30,Pins / Medals,,
36122,00005985 6122,HomeTeam,78728,30.451803,-97.67989,HTS AUSTIN                         ,9/28/2020,3,$0.00 ,30,Pins / Medals,,
36122,00005985 6122,HomeTeam,78728,30.451803,-97.67989,HTS AUSTIN                         ,9/28/2020,3,$106.80 ,60,Pins / Medals,,
206,00005985 0206,Orkin,39503,30.461786,-89.10381,206 GULFPORT                       ,3/25/2020,1,$49.00 ,1,Awards,,
206,00005985 0206,Orkin,39503,30.461786,-89.10381,206 GULFPORT                       ,3/25/2020,1,$28.50 ,1,Awards,,
206,00005985 0206,Orkin,39503,30.461786,-89.10381,206 GULFPORT                       ,3/17/2020,1,$26.70 ,3,Apparel,T-Shirt,All
206,00005985 0206,Orkin,39503,30.461786,-89.10381,206 GULFPORT                       ,3/17/2020,1,$30.50 ,5,Apparel,T-Shirt,All
206,00005985 0206,Orkin,39503,30.461786,-89.10381,206 GULFPORT                       ,3/17/2020,1,$36.60 ,6,Apparel,T-Shirt,All
206,00005985 0206,Orkin,39503,30.461786,-89.10381,206 GULFPORT                       ,3/17/2020,1,$56.00 ,7,Apparel,T-Shirt,All
206,00005985 0206,Orkin,39503,30.461786,-89.10381,206 GULFPORT                       ,3/16/2020,1,$102.00 ,10,Apparel,Headwear,All
206,00005985 0206,Orkin,39503,30.461786,-89.10381,206 GULFPORT                       ,2/17/2020,1,$34.00 ,1,Awards,,
206,00005985 0206,Orkin,39503,30.461786,-89.10381,206 GULFPORT                       ,2/13/2020,1,$82.80 ,4,Apparel,Polo,Mens
206,00005985 0206,Orkin,39503,30.461786,-89.10381,206 GULFPORT                       ,2/13/2020,1,$41.40 ,2,Apparel,Polo,Mens
206,00005985 0206,Orkin,39503,30.461786,-89.10381,206 GULFPORT                       ,2/13/2020,1,$41.40 ,2,Apparel,Polo,Mens
206,00005985 0206,Orkin,39503,30.461786,-89.10381,206 GULFPORT                       ,2/13/2020,1,$41.40 ,2,Apparel,Polo,Mens
206,00005985 0206,Orkin,39503,30.461786,-89.10381,206 GULFPORT                       ,2/10/2020,1,$58.48 ,1,Apparel,Outerwear,Mens
206,00005985 0206,Orkin,39503,30.461786,-89.10381,206 GULFPORT                       ,1/30/2020,1,$6.95 ,1,Drinkware,,
206,00005985 0206,Orkin,39503,30.461786,-89.10381,206 GULFPORT                       ,1/28/2020,1,$28.82 ,2,Drinkware,,
206,00005985 0206,Orkin,39503,30.461786,-89.10381,206 GULFPORT                       ,1/28/2020,1,$55.41 ,3,Golf,,
206,00005985 0206,Orkin,39503,30.461786,-89.10381,206 GULFPORT                       ,1/28/2020,1,$57.64 ,4,Drinkware,,
206,00005985 0206,Orkin,39503,30.461786,-89.10381,206 GULFPORT                       ,1/28/2020,1,$20.85 ,3,Drinkware,,
,00000010 0901,Orkin Franchise,32303,30.486061,-84.31528,901 CAPITAL SOLUTIONS BIG BEND     ,3/31/2020,1,$0.00 ,1,Apparel,,
,00000010 0901,Orkin Franchise,32303,30.486061,-84.31528,901 CAPITAL SOLUTIONS BIG BEND     ,3/31/2020,1,$21.59 ,1,Apparel,Fleece,Mens
,00000010 0901,Orkin Franchise,32303,30.486061,-84.31528,901 CAPITAL SOLUTIONS BIG BEND     ,1/15/2020,1,$0.00 ,1,tradeshow,,
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,11/30/2020,4,$53.60 ,2,Apparel,Headwear,All
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,10/13/2020,4,$28.62 ,1,Apparel,Polo,Mens
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,10/13/2020,4,$40.44 ,1,Apparel,Fleece,Mens
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,10/13/2020,4,$28.62 ,1,Apparel,Polo,Mens
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,10/8/2020,4,$30.00 ,1,Apparel,Pullover,Mens
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,10/8/2020,4,$22.23 ,1,Apparel,Polo,Mens
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,9/25/2020,3,$65.58 ,3,Apparel,Tie,Mens
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,9/12/2020,3,$22.71 ,1,Apparel,Polo,Mens
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,9/10/2020,3,$0.00 ,1,tradeshow,,
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,9/10/2020,3,$47.41 ,1,Apparel,Outerwear,Mens
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,9/10/2020,3,$46.36 ,1,Apparel,Outerwear,Mens
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,9/10/2020,3,$112.50 ,150,tradeshow,,
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,9/10/2020,3,$156.48 ,8,Golf,,
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,9/10/2020,3,$72.00 ,150,Office,,
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,9/8/2020,3,$131.35 ,5,Drinkware,,
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,9/8/2020,3,$49.50 ,66,tradeshow,,
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,9/8/2020,3,$63.00 ,84,tradeshow,,
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,9/8/2020,3,$72.00 ,150,Office,,
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,8/6/2020,3,$74.83 ,1,Apparel,Fleece,Mens
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,8/6/2020,3,$46.36 ,1,Apparel,Outerwear,Womens
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,6/5/2020,2,$42.14 ,2,Drinkware,,
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,4/16/2020,2,$46.36 ,1,Apparel,Outerwear,Mens
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,4/16/2020,2,$65.51 ,1,Apparel,Fleece,Mens
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,4/7/2020,2,$32.80 ,5,Apparel,Headwear,All
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,4/7/2020,2,$43.72 ,2,Apparel,Tie,Mens
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,4/7/2020,2,$41.92 ,2,Apparel,Tie,Mens
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,3/17/2020,1,$8.90 ,1,Apparel,T-Shirt,All
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,3/17/2020,1,$18.30 ,3,Apparel,T-Shirt,All
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,3/17/2020,1,$18.30 ,3,Apparel,T-Shirt,All
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,3/17/2020,1,$16.00 ,2,Apparel,T-Shirt,All
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,3/17/2020,1,$12.20 ,2,Apparel,T-Shirt,All
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,3/6/2020,1,$109.30 ,5,Apparel,Tie,Mens
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,3/3/2020,1,$18.75 ,1,Drinkware,,
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,2/26/2020,1,$49.00 ,1,Awards,,
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,2/14/2020,1,$58.48 ,1,Apparel,Outerwear,Womens
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,2/14/2020,1,$26.67 ,1,Apparel,Polo,Mens
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,2/13/2020,1,$72.00 ,2,Apparel,Polo,Womens
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,2/13/2020,1,$72.00 ,2,Apparel,Polo,Womens
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,2/12/2020,1,$55.92 ,8,Flashlights,,
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,2/7/2020,1,$34.80 ,2,Golf,,
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,2/6/2020,1,$60.75 ,3,Tradeshow,,
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,2/6/2020,1,$18.47 ,1,Golf,,
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,2/6/2020,1,$65.44 ,2,Office,,
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,2/6/2020,1,$28.82 ,2,Drinkware,,
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,2/6/2020,1,$12.15 ,1,tradeshow,,
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,1/31/2020,1,$28.50 ,1,Awards,,
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,1/31/2020,1,$28.50 ,1,Awards,,
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,1/31/2020,1,$28.50 ,1,Awards,,
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,1/31/2020,1,$49.00 ,1,Awards,,
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,1/31/2020,1,$49.00 ,1,Awards,,
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,1/31/2020,1,$49.00 ,1,Awards,,
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,1/7/2020,1,$0.00 ,1,Apparel,,
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,1/7/2020,1,$21.59 ,1,Apparel,Fleece,Mens
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,1/7/2020,1,$26.67 ,1,Apparel,Polo,Mens
232,00005985 0232,Orkin,32514,30.527195,-87.21485,232 PENSACOLA                      ,1/6/2020,1,$47.75 ,1,Tech,,
175,00005985 0175,Orkin,70435,30.53978,-90.07953,175 COVINGTON                      ,10/21/2020,4,$57.64 ,4,Drinkware,,
175,00005985 0175,Orkin,70435,30.53978,-90.07953,175 COVINGTON                      ,10/21/2020,4,$10.50 ,6,Tech,,
175,00005985 0175,Orkin,70435,30.53978,-90.07953,175 COVINGTON                      ,10/21/2020,4,$17.85 ,3,Drinkware,,
175,00005985 0175,Orkin,70435,30.53978,-90.07953,175 COVINGTON                      ,10/21/2020,4,$82.32 ,4,Coolers,,
175,00005985 0175,Orkin,70435,30.53978,-90.07953,175 COVINGTON                      ,9/30/2020,3,$32.50 ,1,Awards,,
175,00005985 0175,Orkin,70435,30.53978,-90.07953,175 COVINGTON                      ,4/2/2020,2,$52.50 ,3,Coolers,,
175,00005985 0175,Orkin,70435,30.53978,-90.07953,175 COVINGTON                      ,4/2/2020,2,$16.17 ,3,Office,,
175,00005985 0175,Orkin,70435,30.53978,-90.07953,175 COVINGTON                      ,4/2/2020,2,$43.23 ,3,Drinkware,,
175,00005985 0175,Orkin,70435,30.53978,-90.07953,175 COVINGTON                      ,4/2/2020,2,$10.50 ,6,Tech,,
,00000061 0908,Orkin Franchise,36693,30.630441,-88.15397,GOODROW INC  # 908                 ,6/22/2020,2,$49.00 ,1,Awards,,
,00000061 0908,Orkin Franchise,36693,30.630441,-88.15397,GOODROW INC  # 908                 ,2/17/2020,1,$34.00 ,1,Awards,,
,00000061 0908,Orkin Franchise,36693,30.630441,-88.15397,GOODROW INC  # 908                 ,2/13/2020,1,$49.00 ,1,Awards,,
,00000061 0908,Orkin Franchise,36693,30.630441,-88.15397,GOODROW INC  # 908                 ,2/10/2020,1,$49.00 ,1,Awards,,
,00000061 0908,Orkin Franchise,36693,30.630441,-88.15397,GOODROW INC  # 908                 ,2/10/2020,1,$49.00 ,1,Awards,,
772,00005985 0772,Orkin,76543,31.113828,-97.69246,772 KILLEEN                        ,6/26/2020,2,$13.00 ,1,Apparel,Headwear,All
772,00005985 0772,Orkin,76543,31.113828,-97.69246,772 KILLEEN                        ,6/10/2020,2,$70.00 ,4,Coolers,,
772,00005985 0772,Orkin,76543,31.113828,-97.69246,772 KILLEEN                        ,4/15/2020,2,$37.50 ,1,Apparel,Fleece,Womens
772,00005985 0772,Orkin,76543,31.113828,-97.69246,772 KILLEEN                        ,3/17/2020,1,$16.00 ,2,Apparel,T-Shirt,All
772,00005985 0772,Orkin,76543,31.113828,-97.69246,772 KILLEEN                        ,3/17/2020,1,$61.00 ,10,Apparel,T-Shirt,All
772,00005985 0772,Orkin,76543,31.113828,-97.69246,772 KILLEEN                        ,3/17/2020,1,$18.30 ,3,Apparel,T-Shirt,All
772,00005985 0772,Orkin,76543,31.113828,-97.69246,772 KILLEEN                        ,3/17/2020,1,$18.30 ,3,Apparel,T-Shirt,All
772,00005985 0772,Orkin,76543,31.113828,-97.69246,772 KILLEEN                        ,3/17/2020,1,$17.80 ,2,Apparel,T-Shirt,All
772,00005985 0772,Orkin,76543,31.113828,-97.69246,772 KILLEEN                        ,2/18/2020,1,$65.44 ,2,Office,,
772,00005985 0772,Orkin,76543,31.113828,-97.69246,772 KILLEEN                        ,1/9/2020,1,$78.72 ,12,Apparel,Headwear,All
772,00005985 0772,Orkin,76543,31.113828,-97.69246,772 KILLEEN                        ,1/9/2020,1,$96.00 ,12,Apparel,Headwear,All
772,00005985 0772,Orkin,76543,31.113828,-97.69246,772 KILLEEN                        ,1/9/2020,1,$61.20 ,6,Apparel,Headwear,All
258,00005985 0258,Orkin,31525,31.260995,-81.49832,258 BRUNSWICK                      ,6/29/2020,2,($11.64),-1,Apparel,Headwear,All
258,00005985 0258,Orkin,31525,31.260995,-81.49832,258 BRUNSWICK                      ,6/29/2020,2,$11.64 ,1,Apparel,Headwear,All
258,00005985 0258,Orkin,31525,31.260995,-81.49832,258 BRUNSWICK                      ,6/29/2020,2,$11.64 ,1,Apparel,Headwear,All
258,00005985 0258,Orkin,31525,31.260995,-81.49832,258 BRUNSWICK                      ,6/18/2020,2,$30.60 ,3,Apparel,Headwear,All
258,00005985 0258,Orkin,31525,31.260995,-81.49832,258 BRUNSWICK                      ,4/8/2020,2,$18.28 ,1,Apparel,Polo,Womens
258,00005985 0258,Orkin,31525,31.260995,-81.49832,258 BRUNSWICK                      ,4/8/2020,2,$18.28 ,1,Apparel,Polo,Womens
258,00005985 0258,Orkin,31525,31.260995,-81.49832,258 BRUNSWICK                      ,4/8/2020,2,$21.24 ,1,Apparel,Polo,Mens
258,00005985 0258,Orkin,31525,31.260995,-81.49832,258 BRUNSWICK                      ,4/8/2020,2,$18.28 ,1,Apparel,Polo,Womens
258,00005985 0258,Orkin,31525,31.260995,-81.49832,258 BRUNSWICK                      ,3/19/2020,1,$25.67 ,1,Apparel,Vest,Womens
258,00005985 0258,Orkin,31525,31.260995,-81.49832,258 BRUNSWICK                      ,3/5/2020,1,$61.20 ,6,Apparel,Headwear,All
174,00005985 0174,Orkin,71301,31.294532,-92.46015,174 ALEXANDRIA                     ,12/20/2020,4,$26.80 ,1,Apparel,Headwear,All
174,00005985 0174,Orkin,71301,31.294532,-92.46015,174 ALEXANDRIA                     ,12/5/2020,4,$14.55 ,1,Apparel,Headwear,All
174,00005985 0174,Orkin,71301,31.294532,-92.46015,174 ALEXANDRIA                     ,11/16/2020,4,$11.64 ,1,Apparel,Headwear,All
174,00005985 0174,Orkin,71301,31.294532,-92.46015,174 ALEXANDRIA                     ,11/6/2020,4,$14.55 ,1,Apparel,Headwear,All
174,00005985 0174,Orkin,71301,31.294532,-92.46015,174 ALEXANDRIA                     ,10/22/2020,4,$62.62 ,1,Apparel,Outerwear,Mens
174,00005985 0174,Orkin,71301,31.294532,-92.46015,174 ALEXANDRIA                     ,10/13/2020,4,$34.53 ,1,Apparel,Fleece,Womens
174,00005985 0174,Orkin,71301,31.294532,-92.46015,174 ALEXANDRIA                     ,10/12/2020,4,$11.64 ,1,Apparel,Headwear,All
174,00005985 0174,Orkin,71301,31.294532,-92.46015,174 ALEXANDRIA                     ,10/5/2020,4,$10.20 ,1,Apparel,Headwear,All
174,00005985 0174,Orkin,71301,31.294532,-92.46015,174 ALEXANDRIA                     ,9/27/2020,3,$39.05 ,1,Apparel,Polo,Womens
174,00005985 0174,Orkin,71301,31.294532,-92.46015,174 ALEXANDRIA                     ,9/27/2020,3,$39.05 ,1,Apparel,Polo,Womens
174,00005985 0174,Orkin,71301,31.294532,-92.46015,174 ALEXANDRIA                     ,9/27/2020,3,$26.80 ,1,Apparel,Headwear,All
174,00005985 0174,Orkin,71301,31.294532,-92.46015,174 ALEXANDRIA                     ,9/8/2020,3,$24.01 ,1,Drinkware,,
174,00005985 0174,Orkin,71301,31.294532,-92.46015,174 ALEXANDRIA                     ,8/19/2020,3,$42.14 ,2,Drinkware,,
174,00005985 0174,Orkin,71301,31.294532,-92.46015,174 ALEXANDRIA                     ,8/19/2020,3,$8.00 ,1,Apparel,Headwear,All
174,00005985 0174,Orkin,71301,31.294532,-92.46015,174 ALEXANDRIA                     ,8/14/2020,3,$14.55 ,1,Apparel,Headwear,All
174,00005985 0174,Orkin,71301,31.294532,-92.46015,174 ALEXANDRIA                     ,7/31/2020,3,$16.00 ,2,Apparel,Headwear,All
174,00005985 0174,Orkin,71301,31.294532,-92.46015,174 ALEXANDRIA                     ,3/17/2020,1,$12.20 ,2,Apparel,T-Shirt,All
174,00005985 0174,Orkin,71301,31.294532,-92.46015,174 ALEXANDRIA                     ,3/17/2020,1,$8.00 ,1,Apparel,T-Shirt,All
174,00005985 0174,Orkin,71301,31.294532,-92.46015,174 ALEXANDRIA                     ,3/17/2020,1,$6.10 ,1,Apparel,T-Shirt,All
174,00005985 0174,Orkin,71301,31.294532,-92.46015,174 ALEXANDRIA                     ,1/28/2020,1,$10.20 ,1,Apparel,Headwear,All
174,00005985 0174,Orkin,71301,31.294532,-92.46015,174 ALEXANDRIA                     ,1/20/2020,1,$58.48 ,1,Apparel,Outerwear,Mens
174,00005985 0174,Orkin,71301,31.294532,-92.46015,174 ALEXANDRIA                     ,1/14/2020,1,$20.21 ,1,Bags,,
778,00005985 0778,Orkin,76710,31.535916,-97.18588,778 WACO                           ,11/19/2020,4,$24.60 ,3,Vehicle,,
778,00005985 0778,Orkin,76710,31.535916,-97.18588,778 WACO                           ,9/10/2020,3,$58.20 ,5,Apparel,Headwear,All
778,00005985 0778,Orkin,76710,31.535916,-97.18588,778 WACO                           ,9/10/2020,3,$58.20 ,5,Apparel,Headwear,All
778,00005985 0778,Orkin,76710,31.535916,-97.18588,778 WACO                           ,8/26/2020,3,$51.00 ,5,Apparel,Headwear,All
778,00005985 0778,Orkin,76710,31.535916,-97.18588,778 WACO                           ,8/6/2020,3,$209.60 ,10,Apparel,Tie,Mens
778,00005985 0778,Orkin,76710,31.535916,-97.18588,778 WACO                           ,1/16/2020,1,$125.76 ,6,Apparel,Tie,Mens
770,00005985 0770,Orkin,79915,31.743038,-106.36957,770 EL PASO                        ,10/28/2020,4,$136.86 ,3,Bags,,
770,00005985 0770,Orkin,79915,31.743038,-106.36957,770 EL PASO                        ,10/28/2020,4,$273.72 ,6,Bags,,
770,00005985 0770,Orkin,79915,31.743038,-106.36957,770 EL PASO                        ,10/28/2020,4,$107.20 ,4,Apparel,Headwear,All
770,00005985 0770,Orkin,79915,31.743038,-106.36957,770 EL PASO                        ,10/28/2020,4,$160.80 ,6,Apparel,Headwear,All
770,00005985 0770,Orkin,79915,31.743038,-106.36957,770 EL PASO                        ,9/9/2020,3,$25.65 ,1,tradeshow,,
770,00005985 0770,Orkin,79915,31.743038,-106.36957,770 EL PASO                        ,9/9/2020,3,$41.86 ,14,Bags,,
770,00005985 0770,Orkin,79915,31.743038,-106.36957,770 EL PASO                        ,9/9/2020,3,$26.80 ,1,Apparel,Headwear,All
770,00005985 0770,Orkin,79915,31.743038,-106.36957,770 EL PASO                        ,9/9/2020,3,$26.80 ,1,Apparel,Headwear,All
770,00005985 0770,Orkin,79915,31.743038,-106.36957,770 EL PASO                        ,9/9/2020,3,$69.50 ,10,Drinkware,,
770,00005985 0770,Orkin,79915,31.743038,-106.36957,770 EL PASO                        ,9/9/2020,3,$19.68 ,3,Apparel,Headwear,All
770,00005985 0770,Orkin,79915,31.743038,-106.36957,770 EL PASO                        ,9/9/2020,3,$6.10 ,1,Apparel,T-Shirt,All
770,00005985 0770,Orkin,79915,31.743038,-106.36957,770 EL PASO                        ,8/17/2020,3,$89.60 ,14,Office,,
